STATION,DATE,TMAX,TMIN,TOBS
US1DCDC0014,5/28/17,,,
US1DCDC0019,5/28/17,,,
USC00186350,5/29/17,75,67,69
USC00182325,5/29/17,74,62,63
US1DCDC0009,5/29/17,,,
US1DCDC0014,5/29/17,,,
US1DCDC0019,5/29/17,,,
USC00186350,5/30/17,84,61,62
USC00182325,5/30/17,82,61,61
US1DCDC0009,5/30/17,,,
US1DCDC0014,5/30/17,,,
US1DCDC0019,5/30/17,,,
USC00186350,5/31/17,73,62,73
USC00182325,5/31/17,70,61,66
US1DCDC0009,5/31/17,,,
US1DCDC0014,5/31/17,,,
US1DCDC0019,5/31/17,,,
USC00186350,6/1/17,83,61,61
USC00182325,6/1/17,83,58,66
US1DCDC0009,6/1/17,,,
US1DCDC0014,6/1/17,,,
US1DCDC0019,6/1/17,,,
USC00186350,6/2/17,84,57,58
USC00182325,6/2/17,81,55,63
US1DCDC0009,6/2/17,,,
US1DCDC0014,6/2/17,,,
US1DCDC0019,6/2/17,,,
USC00186350,6/3/17,83,57,68
USC00182325,6/3/17,81,54,70
US1DCDC0009,6/3/17,,,
US1DCDC0014,6/3/17,,,
US1DCDC0019,6/3/17,,,
USC00186350,6/4/17,86,59,71
USC00182325,6/4/17,82,57,70
US1DCDC0009,6/4/17,,,
US1DCDC0014,6/4/17,,,
US1DCDC0019,6/4/17,,,
USC00186350,6/5/17,89,71,72
USC00182325,6/5/17,89,69,71
US1DCDC0009,6/5/17,,,
US1DCDC0014,6/5/17,,,
US1DCDC0019,6/5/17,,,
USC00186350,6/6/17,75,66,69
USC00182325,6/6/17,74,63,67
US1DCDC0009,6/6/17,,,
US1DCDC0014,6/6/17,,,
US1DCDC0019,6/6/17,,,
USC00186350,6/7/17,78,61,62
USC00182325,6/7/17,76,58,60
US1DCDC0014,6/7/17,,,
US1DCDC0019,6/7/17,,,
USC00186350,6/8/17,68,51,52
USC00182325,6/8/17,66,51,57
US1DCDC0009,6/8/17,,,
US1DCDC0014,6/8/17,,,
US1DCDC0019,6/8/17,,,
USC00186350,6/9/17,75,52,58
USC00182325,6/9/17,73,54,64
US1DCDC0009,6/9/17,,,
US1DCDC0014,6/9/17,,,
US1DCDC0019,6/9/17,,,
USC00186350,6/10/17,83,57,71
USC00182325,6/10/17,81,60,66
US1DCDC0009,6/10/17,,,
US1DCDC0014,6/10/17,,,
US1DCDC0019,6/10/17,,,
USC00186350,6/11/17,90,69,81
USC00182325,6/11/17,89,65,76
US1DCDC0009,6/11/17,,,
US1DCDC0019,6/11/17,,,
USC00186350,6/12/17,93,71,73
USC00182325,6/12/17,93,68,76
US1DCDC0009,6/12/17,,,
US1DCDC0014,6/12/17,,,
US1DCDC0015,6/12/17,,,
US1DCDC0019,6/12/17,,,
USC00186350,6/13/17,94,73,76
USC00182325,6/13/17,93,69,77
US1DCDC0009,6/13/17,,,
US1DCDC0014,6/13/17,,,
US1DCDC0015,6/13/17,,,
US1DCDC0019,6/13/17,,,
USC00186350,6/14/17,96,76,80
USC00182325,6/14/17,96,74,77
US1DCDC0009,6/14/17,,,
US1DCDC0014,6/14/17,,,
US1DCDC0019,6/14/17,,,
USC00186350,6/15/17,91,69,69
USC00182325,6/15/17,89,70,72
US1DCDC0009,6/15/17,,,
US1DCDC0014,6/15/17,,,
US1DCDC0019,6/15/17,,,
USC00186350,6/16/17,87,69,72
USC00182325,6/16/17,86,69,70
US1DCDC0009,6/16/17,,,
US1DCDC0014,6/16/17,,,
US1DCDC0019,6/16/17,,,
USC00186350,6/17/17,82,72,82
USC00182325,6/17/17,84,70,73
US1DCDC0009,6/17/17,,,
US1DCDC0014,6/17/17,,,
US1DCDC0019,6/17/17,,,
USC00186350,6/18/17,87,76,80
USC00182325,6/18/17,89,72,77
US1DCDC0009,6/18/17,,,
US1DCDC0014,6/18/17,,,
US1DCDC0019,6/18/17,,,
USC00186350,6/19/17,92,79,79
USC00182325,6/19/17,91,77,80
US1DCDC0009,6/19/17,,,
US1DCDC0014,6/19/17,,,
US1DCDC0019,6/19/17,,,
USC00186350,6/20/17,89,71,74
USC00182325,6/20/17,89,66,77
US1DCDC0009,6/20/17,,,
US1DCDC0014,6/20/17,,,
US1DCDC0019,6/20/17,,,
USC00186350,6/21/17,89,71,72
USC00182325,6/21/17,88,67,78
US1DCDC0009,6/21/17,,,
US1DCDC0014,6/21/17,,,
US1DCDC0019,6/21/17,,,
USC00186350,6/22/17,90,71,72
USC00182325,6/22/17,89,70,76
US1DCDC0009,6/22/17,,,
US1DCDC0014,6/22/17,,,
US1DCDC0019,6/22/17,,,
USC00186350,6/23/17,88,72,75
USC00182325,6/23/17,88,71,72
US1DCDC0009,6/23/17,,,
US1DCDC0014,6/23/17,,,
US1DCDC0019,6/23/17,,,
USC00186350,6/24/17,88,75,77
USC00182325,6/24/17,88,71,75
US1DCDC0014,6/24/17,,,
US1DCDC0019,6/24/17,,,
USC00186350,6/25/17,88,69,76
USC00182325,6/25/17,86,65,73
US1DCDC0014,6/25/17,,,
US1DCDC0019,6/25/17,,,
USC00186350,6/26/17,88,64,70
USC00182325,6/26/17,85,60,69
US1DCDC0009,6/26/17,,,
US1DCDC0014,6/26/17,,,
US1DCDC0019,6/26/17,,,
USC00186350,6/27/17,83,64,73
USC00182325,6/27/17,83,62,69
US1DCDC0009,6/27/17,,,
US1DCDC0014,6/27/17,,,
US1DCDC0019,6/27/17,,,
USC00186350,6/28/17,81,55,57
USC00182325,6/28/17,80,55,65
US1DCDC0009,6/28/17,,,
US1DCDC0014,6/28/17,,,
USC00186350,6/29/17,83,57,66
USC00182325,6/29/17,82,64,72
US1DCDC0009,6/29/17,,,
US1DCDC0014,6/29/17,,,
USC00186350,6/30/17,91,66,73
USC00182325,6/30/17,91,72,75
US1DCDC0009,6/30/17,,,
US1DCDC0014,6/30/17,,,
US1DCDC0019,6/30/17,,,
USC00186350,7/1/17,93,73,78
USC00182325,7/1/17,93,75,80
US1DCDC0009,7/1/17,,,
US1DCDC0014,7/1/17,,,
US1DCDC0019,7/1/17,,,
USC00186350,7/2/17,93,74,81
USC00182325,7/2/17,92,71,77
US1DCDC0009,7/2/17,,,
US1DCDC0014,7/2/17,,,
US1DCDC0019,7/2/17,,,
USC00186350,7/3/17,93,72,77
USC00182325,7/3/17,91,70,77
US1DCDC0009,7/3/17,,,
US1DCDC0014,7/3/17,,,
US1DCDC0019,7/3/17,,,
USC00186350,7/4/17,92,73,77
USC00182325,7/4/17,91,70,75
US1DCDC0009,7/4/17,,,
US1DCDC0014,7/4/17,,,
US1DCDC0019,7/4/17,,,
USC00186350,7/5/17,93,75,75
USC00182325,7/5/17,93,73,74
US1DCDC0009,7/5/17,,,
US1DCDC0014,7/5/17,,,
US1DCDC0019,7/5/17,,,
USC00186350,7/6/17,86,71,79
USC00182325,7/6/17,84,71,72
US1DCDC0009,7/6/17,,,
US1DCDC0014,7/6/17,,,
US1DCDC0019,7/6/17,,,
USC00186350,7/7/17,88,,81
USC00182325,7/7/17,79,72,74
US1DCDC0009,7/7/17,,,
US1DCDC0014,7/7/17,,,
US1DCDC0019,7/7/17,,,
USC00186350,7/8/17,91,70,76
USC00182325,7/8/17,90,68,72
US1DCDC0009,7/8/17,,,
US1DCDC0014,7/8/17,,,
US1DCDC0019,7/8/17,,,
USC00186350,7/9/17,90,68,75
USC00182325,7/9/17,89,65,71
US1DCDC0009,7/9/17,,,
US1DCDC0014,7/9/17,,,
US1DCDC0019,7/9/17,,,
USC00186350,7/10/17,86,68,69
USC00182325,7/10/17,83,67,72
US1DCDC0009,7/10/17,,,
US1DCDC0014,7/10/17,,,
US1DCDC0019,7/10/17,,,
USC00186350,7/11/17,91,69,75
USC00182325,7/11/17,91,70,77
US1DCDC0009,7/11/17,,,
US1DCDC0014,7/11/17,,,
US1DCDC0019,7/11/17,,,
USC00186350,7/12/17,93,75,77
USC00182325,7/12/17,93,73,81
US1DCDC0009,7/12/17,,,
US1DCDC0014,7/12/17,,,
US1DCDC0019,7/12/17,,,
USC00186350,7/13/17,94,77,79
USC00182325,7/13/17,95,74,81
US1DCDC0009,7/13/17,,,
US1DCDC0014,7/13/17,,,
US1DCDC0019,7/13/17,,,
USC00186350,7/14/17,96,78,79
USC00182325,7/14/17,96,75,81
US1DCDC0009,7/14/17,,,
US1DCDC0014,7/14/17,,,
US1DCDC0019,7/14/17,,,
USC00186350,7/15/17,98,73,79
USC00182325,7/15/17,97,73,74
US1DCDC0009,7/15/17,,,
US1DCDC0014,7/15/17,,,
US1DCDC0019,7/15/17,,,
USC00186350,7/16/17,90,67,75
USC00182325,7/16/17,84,74,78
US1DCDC0014,7/16/17,,,
US1DCDC0019,7/16/17,,,
USC00186350,7/17/17,90,73,78
USC00182325,7/17/17,87,72,77
US1DCDC0014,7/17/17,,,
US1DCDC0019,7/17/17,,,
USC00186350,7/18/17,92,76,78
USC00182325,7/18/17,91,73,80
US1DCDC0009,7/18/17,,,
US1DCDC0014,7/18/17,,,
US1DCDC0019,7/18/17,,,
USC00186350,7/19/17,93,72,75
USC00182325,7/19/17,90,73,76
US1DCDC0009,7/19/17,,,
US1DCDC0014,7/19/17,,,
US1DCDC0019,7/19/17,,,
USC00186350,7/20/17,95,75,81
USC00182325,7/20/17,95,75,83
US1DCDC0009,7/20/17,,,
US1DCDC0014,7/20/17,,,
US1DCDC0019,7/20/17,,,
USC00186350,7/21/17,96,78,80
USC00182325,7/21/17,96,76,80
US1DCDC0009,7/21/17,,,
US1DCDC0014,7/21/17,,,
US1DCDC0019,7/21/17,,,
USC00186350,7/22/17,95,79,82
USC00182325,7/22/17,95,77,79
US1DCDC0009,7/22/17,,,
US1DCDC0014,7/22/17,,,
US1DCDC0019,7/22/17,,,
USC00186350,7/23/17,94,72,85
USC00182325,7/23/17,95,76,76
US1DCDC0009,7/23/17,,,
US1DCDC0014,7/23/17,,,
US1DCDC0019,7/23/17,,,
USC00186350,7/24/17,88,73,74
USC00182325,7/24/17,87,72,74
US1DCDC0009,7/24/17,,,
US1DCDC0014,7/24/17,,,
US1DCDC0019,7/24/17,,,
USC00186350,7/25/17,92,71,71
USC00182325,7/25/17,89,67,70
US1DCDC0009,7/25/17,,,
US1DCDC0014,7/25/17,,,
US1DCDC0019,7/25/17,,,
USC00186350,7/26/17,83,64,68
USC00182325,7/26/17,79,63,68
US1DCDC0009,7/26/17,,,
US1DCDC0014,7/26/17,,,
US1DCDC0019,7/26/17,,,
USC00186350,7/27/17,88,68,73
USC00182325,7/27/17,86,68,73
US1DCDC0009,7/27/17,,,
US1DCDC0014,7/27/17,,,
US1DCDC0019,7/27/17,,,
USC00186350,7/28/17,87,73,78
USC00182325,7/28/17,87,72,73
US1DCDC0009,7/28/17,,,
US1DCDC0014,7/28/17,,,
US1DCDC0019,7/28/17,,,
USC00186350,7/29/17,81,74,76
USC00182325,7/29/17,76,68,69
US1DCDC0009,7/29/17,,,
US1DCDC0014,7/29/17,,,
US1DCDC0019,7/29/17,,,
USC00186350,7/30/17,77,59,64
USC00182325,7/30/17,76,57,63
US1DCDC0009,7/30/17,,,
US1DCDC0014,7/30/17,,,
US1DCDC0019,7/30/17,,,
USC00186350,7/31/17,84,61,73
USC00182325,7/31/17,81,60,65
US1DCDC0019,7/31/17,,,
USC00186350,8/1/17,91,68,76
USC00182325,8/1/17,87,65,72
US1DCDC0014,8/1/17,,,
US1DCDC0019,8/1/17,,,
USC00186350,8/2/17,91,71,76
USC00182325,8/2/17,90,69,78
US1DCDC0009,8/2/17,,,
US1DCDC0014,8/2/17,,,
US1DCDC0019,8/2/17,,,
USC00186350,8/3/17,91,70,74
USC00182325,8/3/17,90,68,71
US1DCDC0014,8/3/17,,,
US1DCDC0019,8/3/17,,,
USC00186350,8/4/17,92,70,76
USC00182325,8/4/17,91,69,71
US1DCDC0009,8/4/17,,,
US1DCDC0014,8/4/17,,,
US1DCDC0019,8/4/17,,,
USC00186350,8/5/17,92,70,74
USC00182325,8/5/17,90,71,72
US1DCDC0014,8/5/17,,,
US1DCDC0019,8/5/17,,,
USC00186350,8/6/17,81,64,70
USC00182325,8/6/17,,65,65
US1DCDC0009,8/6/17,,,
US1DCDC0014,8/6/17,,,
US1DCDC0019,8/6/17,,,
USC00186350,8/7/17,83,68,70
USC00182325,8/7/17,82,65,69
US1DCDC0009,8/7/17,,,
US1DCDC0014,8/7/17,,,
US1DCDC0019,8/7/17,,,
USC00186350,8/8/17,78,70,74
USC00182325,8/8/17,73,67,67
US1DCDC0009,8/8/17,,,
US1DCDC0014,8/8/17,,,
US1DCDC0019,8/8/17,,,
USC00186350,8/9/17,82,62,68
USC00182325,8/9/17,79,60,64
US1DCDC0009,8/9/17,,,
US1DCDC0014,8/9/17,,,
US1DCDC0019,8/9/17,,,
USC00186350,8/10/17,86,63,71
USC00182325,8/10/17,81,64,64
US1DCDC0009,8/10/17,,,
US1DCDC0014,8/10/17,,,
US1DCDC0019,8/10/17,,,
USC00186350,8/11/17,86,68,72
USC00182325,8/11/17,85,64,70
US1DCDC0009,8/11/17,,,
US1DCDC0014,8/11/17,,,
US1DCDC0019,8/11/17,,,
USC00186350,8/12/17,84,72,78
USC00182325,8/12/17,82,70,71
US1DCDC0009,8/12/17,,,
US1DCDC0014,8/12/17,,,
US1DCDC0019,8/12/17,,,
USC00186350,8/13/17,86,70,72
USC00182325,8/13/17,86,66,67
US1DCDC0009,8/13/17,,,
US1DCDC0014,8/13/17,,,
US1DCDC0019,8/13/17,,,
USC00186350,8/14/17,86,68,72
US1DCDC0014,8/14/17,,,
US1DCDC0019,8/14/17,,,
USC00186350,8/15/17,79,72,74
USC00182325,8/15/17,,,72
US1DCDC0009,8/15/17,,,
US1DCDC0014,8/15/17,,,
US1DCDC0019,8/15/17,,,
USC00186350,8/16/17,83,72,74
USC00182325,8/16/17,79,69,70
US1DCDC0009,8/16/17,,,
US1DCDC0014,8/16/17,,,
US1DCDC0019,8/16/17,,,
USC00186350,8/17/17,92,74,77
USC00182325,8/17/17,89,68,76
US1DCDC0014,8/17/17,,,
US1DCDC0019,8/17/17,,,
USC00186350,8/18/17,91,77,78
USC00182325,8/18/17,89,76,78
US1DCDC0014,8/18/17,,,
US1DCDC0019,8/18/17,,,
USC00186350,8/19/17,93,76,78
USC00182325,8/19/17,89,71,75
US1DCDC0014,8/19/17,,,
US1DCDC0019,8/19/17,,,
USC00186350,8/20/17,91,67,75
USC00182325,8/20/17,93,72,72
US1DCDC0014,8/20/17,,,
US1DCDC0019,8/20/17,,,
USC00186350,8/21/17,89,72,72
USC00182325,8/21/17,85,70,76
US1DCDC0014,8/21/17,,,
US1DCDC0019,8/21/17,,,
USC00186350,8/22/17,91,72,76
USC00182325,8/22/17,91,72,75
US1DCDC0014,8/22/17,,,
US1DCDC0019,8/22/17,,,
USC00186350,8/23/17,93,76,77
USC00182325,8/23/17,93,73,75
US1DCDC0014,8/23/17,,,
US1DCDC0019,8/23/17,,,
USC00186350,8/24/17,87,68,71
USC00182325,8/24/17,84,66,68
US1DCDC0014,8/24/17,,,
US1DCDC0019,8/24/17,,,
USC00186350,8/25/17,83,63,65
USC00182325,8/25/17,82,62,63
US1DCDC0009,8/25/17,,,
US1DCDC0014,8/25/17,,,
US1DCDC0019,8/25/17,,,
USC00186350,8/26/17,81,61,67
USC00182325,8/26/17,78,60,62
US1DCDC0009,8/26/17,,,
US1DCDC0014,8/26/17,,,
US1DCDC0019,8/26/17,,,
USC00186350,8/27/17,82,60,70
USC00182325,8/27/17,78,59,61
US1DCDC0009,8/27/17,,,
US1DCDC0014,8/27/17,,,
US1DCDC0019,8/27/17,,,
USC00186350,8/28/17,80,60,60
USC00182325,8/28/17,76,58,62
US1DCDC0009,8/28/17,,,
US1DCDC0014,8/28/17,,,
US1DCDC0019,8/28/17,,,
USC00186350,8/29/17,79,60,65
USC00182325,8/29/17,74,61,62
US1DCDC0009,8/29/17,,,
US1DCDC0014,8/29/17,,,
US1DCDC0019,8/29/17,,,
USC00186350,8/30/17,71,62,64
USC00182325,8/30/17,67,59,63
US1DCDC0009,8/30/17,,,
US1DCDC0014,8/30/17,,,
US1DCDC0019,8/30/17,,,
USC00186350,8/31/17,80,64,68
USC00182325,8/31/17,77,62,63
US1DCDC0009,8/31/17,,,
US1DCDC0014,8/31/17,,,
US1DCDC0019,8/31/17,,,
USC00186350,9/1/17,85,62,62
USC00182325,9/1/17,81,60,60
US1DCDC0009,9/1/17,,,
US1DCDC0014,9/1/17,,,
US1DCDC0019,9/1/17,,,
USC00186350,9/2/17,67,57,59
USC00182325,9/2/17,64,55,56
US1DCDC0019,9/2/17,,,
USC00186350,9/3/17,67,59,64
USC00182325,9/3/17,62,56,61
US1DCDC0014,9/3/17,,,
US1DCDC0019,9/3/17,,,
USC00186350,9/4/17,80,59,63
USC00182325,9/4/17,78,56,59
US1DCDC0014,9/4/17,,,
US1DCDC0019,9/4/17,,,
USC00186350,9/5/17,82,63,69
USC00182325,9/5/17,83,59,69
US1DCDC0009,9/5/17,,,
US1DCDC0014,9/5/17,,,
US1DCDC0019,9/5/17,,,
USC00186350,9/6/17,86,68,70
USC00182325,9/6/17,85,64,64
US1DCDC0009,9/6/17,,,
US1DCDC0014,9/6/17,,,
US1DCDC0019,9/6/17,,,
USC00186350,9/7/17,70,61,62
USC00182325,9/7/17,66,55,56
US1DCDC0009,9/7/17,,,
US1DCDC0014,9/7/17,,,
US1DCDC0019,9/7/17,,,
USC00186350,9/8/17,74,53,56
USC00182325,9/8/17,73,53,55
US1DCDC0009,9/8/17,,,
US1DCDC0014,9/8/17,,,
US1DCDC0019,9/8/17,,,
USC00186350,9/9/17,76,53,58
USC00182325,9/9/17,73,52,54
US1DCDC0009,9/9/17,,,
US1DCDC0019,9/9/17,,,
USC00186350,9/10/17,73,52,57
USC00182325,9/10/17,71,49,51
US1DCDC0009,9/10/17,,,
US1DCDC0014,9/10/17,,,
US1DCDC0019,9/10/17,,,
USC00186350,9/11/17,74,51,51
USC00182325,9/11/17,72,51,52
US1DCDC0009,9/11/17,,,
US1DCDC0014,9/11/17,,,
US1DCDC0019,9/11/17,,,
USC00186350,9/12/17,75,51,60
USC00182325,9/12/17,73,52,59
US1DCDC0009,9/12/17,,,
US1DCDC0014,9/12/17,,,
US1DCDC0019,9/12/17,,,
USC00186350,9/13/17,79,60,67
USC00182325,9/13/17,72,52,65
US1DCDC0014,9/13/17,,,
US1DCDC0019,9/13/17,,,
USC00186350,9/14/17,81,66,69
USC00182325,9/14/17,80,64,67
US1DCDC0014,9/14/17,,,
US1DCDC0019,9/14/17,,,
USC00186350,9/15/17,83,66,67
USC00182325,9/15/17,80,62,65
US1DCDC0014,9/15/17,,,
US1DCDC0019,9/15/17,,,
USC00186350,9/16/17,83,65,65
USC00182325,9/16/17,82,63,63
US1DCDC0014,9/16/17,,,
US1DCDC0019,9/16/17,,,
USC00186350,9/17/17,86,64,69
USC00182325,9/17/17,83,63,67
US1DCDC0014,9/17/17,,,
US1DCDC0019,9/17/17,,,
USC00186350,9/18/17,82,68,70
USC00182325,9/18/17,82,65,69
US1DCDC0009,9/18/17,,,
US1DCDC0014,9/18/17,,,
US1DCDC0019,9/18/17,,,
USC00186350,9/19/17,76,67,69
USC00182325,9/19/17,76,65,67
US1DCDC0009,9/19/17,,,
US1DCDC0014,9/19/17,,,
US1DCDC0019,9/19/17,,,
USC00186350,9/20/17,84,69,70
USC00182325,9/20/17,,66,66
US1DCDC0009,9/20/17,,,
US1DCDC0014,9/20/17,,,
US1DCDC0019,9/20/17,,,
USC00186350,9/21/17,87,64,64
USC00182325,9/21/17,86,62,64
US1DCDC0009,9/21/17,,,
US1DCDC0014,9/21/17,,,
US1DCDC0019,9/21/17,,,
USC00186350,9/22/17,88,64,68
USC00182325,9/22/17,85,64,66
US1DCDC0009,9/22/17,,,
US1DCDC0014,9/22/17,,,
US1DCDC0019,9/22/17,,,
USC00186350,9/23/17,83,60,69
USC00182325,9/23/17,81,61,66
US1DCDC0019,9/23/17,,,
USC00186350,9/24/17,89,62,64
USC00182325,9/24/17,85,62,70
US1DCDC0019,9/24/17,,,
USC00186350,9/25/17,90,64,68
USC00182325,9/25/17,88,62,65
US1DCDC0009,9/25/17,,,
US1DCDC0014,9/25/17,,,
US1DCDC0019,9/25/17,,,
USC00186350,9/26/17,91,67,69
USC00182325,9/26/17,88,64,71
US1DCDC0009,9/26/17,,,
US1DCDC0014,9/26/17,,,
US1DCDC0019,9/26/17,,,
USC00186350,9/27/17,86,67,71
USC00182325,9/27/17,84,65,70
US1DCDC0009,9/27/17,,,
US1DCDC0014,9/27/17,,,
US1DCDC0019,9/27/17,,,
USC00186350,9/28/17,91,69,74
USC00182325,9/28/17,88,68,72
US1DCDC0009,9/28/17,,,
US1DCDC0014,9/28/17,,,
US1DCDC0019,9/28/17,,,
USC00186350,9/29/17,81,53,54
USC00182325,9/29/17,78,52,57
US1DCDC0009,9/29/17,,,
US1DCDC0014,9/29/17,,,
US1DCDC0019,9/29/17,,,
USC00186350,9/30/17,74,54,59
USC00182325,9/30/17,72,57,60
US1DCDC0009,9/30/17,,,
US1DCDC0014,9/30/17,,,
US1DCDC0019,9/30/17,,,
USC00186350,10/1/17,68,47,54
USC00182325,10/1/17,67,46,47
US1DCDC0009,10/1/17,,,
US1DCDC0014,10/1/17,,,
US1DCDC0019,10/1/17,,,
USC00186350,10/2/17,71,47,47
USC00182325,10/2/17,69,46,47
US1DCDC0009,10/2/17,,,
US1DCDC0014,10/2/17,,,
US1DCDC0019,10/2/17,,,
USC00186350,10/3/17,75,47,54
USC00182325,10/3/17,74,47,51
US1DCDC0009,10/3/17,,,
US1DCDC0014,10/3/17,,,
US1DCDC0019,10/3/17,,,
USC00186350,10/4/17,75,50,54
USC00182325,10/4/17,75,49,59
US1DCDC0009,10/4/17,,,
US1DCDC0014,10/4/17,,,
US1DCDC0019,10/4/17,,,
USC00186350,10/5/17,77,54,56
USC00182325,10/5/17,78,49,58
US1DCDC0009,10/5/17,,,
US1DCDC0014,10/5/17,,,
US1DCDC0019,10/5/17,,,
USC00186350,10/6/17,83,56,62
USC00182325,10/6/17,84,54,62
US1DCDC0009,10/6/17,,,
US1DCDC0014,10/6/17,,,
US1DCDC0019,10/6/17,,,
USC00186350,10/7/17,84,61,65
USC00182325,10/7/17,83,60,61
US1DCDC0009,10/7/17,,,
US1DCDC0014,10/7/17,,,
US1DCDC0019,10/7/17,,,
USC00186350,10/8/17,85,,76
USC00182325,10/8/17,85,61,75
US1DCDC0009,10/8/17,,,
US1DCDC0014,10/8/17,,,
US1DCDC0019,10/8/17,,,
USC00186350,10/9/17,82,74,76
USC00182325,10/9/17,83,72,72
US1DCDC0009,10/9/17,,,
US1DCDC0014,10/9/17,,,
US1DCDC0019,10/9/17,,,
USC00186350,10/10/17,83,70,70
USC00182325,10/10/17,85,68,70
US1DCDC0009,10/10/17,,,
US1DCDC0014,10/10/17,,,
US1DCDC0019,10/10/17,,,
USC00186350,10/11/17,84,70,72
USC00182325,10/11/17,86,68,71
US1DCDC0009,10/11/17,,,
US1DCDC0014,10/11/17,,,
US1DCDC0019,10/11/17,,,
USC00186350,10/12/17,74,66,68
USC00182325,10/12/17,74,64,64
US1DCDC0009,10/12/17,,,
US1DCDC0014,10/12/17,,,
US1DCDC0019,10/12/17,,,
USC00186350,10/13/17,68,60,60
USC00182325,10/13/17,64,59,60
US1DCDC0009,10/13/17,,,
US1DCDC0014,10/13/17,,,
US1DCDC0019,10/13/17,,,
USC00186350,10/14/17,65,60,64
USC00182325,10/14/17,63,59,60
US1DCDC0009,10/14/17,,,
US1DCDC0014,10/14/17,,,
US1DCDC0019,10/14/17,,,
USC00186350,10/15/17,70,60,65
USC00182325,10/15/17,70,60,63
US1DCDC0014,10/15/17,,,
US1DCDC0019,10/15/17,,,
USC00186350,10/16/17,78,61,62
USC00182325,10/16/17,78,58,58
US1DCDC0009,10/16/17,,,
US1DCDC0014,10/16/17,,,
US1DCDC0019,10/16/17,,,
USC00186350,10/17/17,65,40,43
USC00182325,10/17/17,,,63
US1DCDC0009,10/17/17,,,
US1DCDC0014,10/17/17,,,
US1DCDC0019,10/17/17,,,
USC00186350,10/18/17,63,41,42
USC00182325,10/18/17,63,40,46
US1DCDC0009,10/18/17,,,
US1DCDC0014,10/18/17,,,
US1DCDC0019,10/18/17,,,
USC00186350,10/19/17,71,42,45
USC00182325,10/19/17,71,41,43
US1DCDC0009,10/19/17,,,
US1DCDC0014,10/19/17,,,
US1DCDC0019,10/19/17,,,
USC00186350,10/20/17,73,45,51
USC00182325,10/20/17,73,43,48
US1DCDC0009,10/20/17,,,
US1DCDC0014,10/20/17,,,
US1DCDC0019,10/20/17,,,
USC00186350,10/21/17,76,47,53
USC00182325,10/21/17,75,46,47
US1DCDC0009,10/21/17,,,
US1DCDC0014,10/21/17,,,
US1DCDC0019,10/21/17,,,
USC00186350,10/22/17,78,48,57
USC00182325,10/22/17,78,46,48
US1DCDC0009,10/22/17,,,
US1DCDC0014,10/22/17,,,
US1DCDC0019,10/22/17,,,
USC00186350,10/23/17,76,57,61
USC00182325,10/23/17,76,48,61
US1DCDC0009,10/23/17,,,
US1DCDC0019,10/23/17,,,
USC00186350,10/24/17,77,61,62
USC00182325,10/24/17,76,60,60
US1DCDC0009,10/24/17,,,
US1DCDC0014,10/24/17,,,
US1DCDC0019,10/24/17,,,
USC00186350,10/25/17,73,55,56
USC00182325,10/25/17,72,51,53
US1DCDC0009,10/25/17,,,
US1DCDC0014,10/25/17,,,
US1DCDC0019,10/25/17,,,
USC00186350,10/26/17,66,49,49
USC00182325,10/26/17,62,48,48
US1DCDC0009,10/26/17,,,
US1DCDC0014,10/26/17,,,
US1DCDC0019,10/26/17,,,
USC00186350,10/27/17,60,38,40
USC00182325,10/27/17,59,37,37
US1DCDC0009,10/27/17,,,
US1DCDC0014,10/27/17,,,
USC00182325,10/28/17,67,37,46
USC00186350,10/29/17,,,66
USC00182325,10/29/17,62,46,62
US1DCDC0014,10/29/17,,,
US1DCDC0019,10/29/17,,,
USC00186350,10/30/17,70,46,47
USC00182325,10/30/17,66,43,46
US1DCDC0014,10/30/17,,,
US1DCDC0019,10/30/17,,,
USC00186350,10/31/17,59,41,41
USC00182325,10/31/17,59,41,42
US1DCDC0014,10/31/17,,,
USC00186350,11/1/17,61,41,44
USC00182325,11/1/17,61,42,47
US1DCDC0014,11/1/17,,,
USC00186350,11/2/17,64,44,52
USC00182325,11/2/17,61,47,48
US1DCDC0014,11/2/17,,,
USC00186350,11/3/17,75,52,58
USC00182325,11/3/17,76,48,53
US1DCDC0009,11/3/17,,,
US1DCDC0014,11/3/17,,,
USC00186350,11/4/17,78,49,49
USC00182325,11/4/17,78,46,47
US1DCDC0009,11/4/17,,,
US1DCDC0019,11/4/17,,,
USC00186350,11/5/17,60,48,58
USC00182325,11/5/17,58,46,54
US1DCDC0009,11/5/17,,,
US1DCDC0014,11/5/17,,,
US1DCDC0019,11/5/17,,,
USC00186350,11/6/17,65,58,63
USC00182325,11/6/17,61,53,53
US1DCDC0009,11/6/17,,,
US1DCDC0014,11/6/17,,,
US1DCDC0019,11/6/17,,,
USC00186350,11/7/17,72,46,46
USC00182325,11/7/17,73,45,45
US1DCDC0014,11/7/17,,,
USC00186350,11/8/17,47,41,42
USC00182325,11/8/17,,39,41
US1DCDC0014,11/8/17,,,
US1DCDC0019,11/8/17,,,
USC00186350,11/9/17,49,42,45
USC00182325,11/9/17,47,40,43
US1DCDC0014,11/9/17,,,
US1DCDC0019,11/9/17,,,
USC00186350,11/10/17,56,43,44
USC00182325,11/10/17,53,40,41
US1DCDC0014,11/10/17,,,
USC00186350,11/11/17,45,25,28
USC00182325,11/11/17,44,25,25
US1DCDC0014,11/11/17,,,
